,id,free_text,label_id,CLEAN,OFFENSIVE,HATE
8867,train_lfeasiboni,"""dinh nguyen định là thánh""",0,1.0,0.0,0.0
8868,train_lfefucikwi,"""vl""",0,1.0,0.0,0.0
8869,train_lfekrvehhx,"""tui ik thi đây""",0,1.0,0.0,0.0
8870,train_lfeogpmtkw,"""phương dung hãi_hùng vl tạo nghiệp vl""",0,1.0,0.0,0.0
8871,train_lfepqwnrtm,"""thùy jona posted in tuyển_dụng việc_làm thái_bình bắc ninh anh quân xkld thùy tuyển nữ đơn hàng phân_phát hàng_hóa tại fukuoka xí_nghiệp tốt tăng ca nhiều đơn hàng phân_phát hàng_hóa số_lượng nữ lương yên thi_tuyển tỉnh fukuoka xuất_cảnh tháng""",0,1.0,0.0,0.0
8872,train_lfgrrexidl,"""trương quang_văn lâm_chấn huy tình anh_em lâm_chấn huy sớt chia buồn vui hay những khi hoạn_nạn đều có anh_em kề bên lchsongdehat tinhanhem tudaithienvuong""",0,1.0,0.0,0.0
8873,train_lfhkjnmybe,"""đụ_mẹ con lồn share hoài thằng ad ngu như chó""",2,0.0,0.0,1.0
8874,train_lfjgcrjtwd,"""rình lâu vl""",0,1.0,0.0,0.0
8875,train_lfkdhebutx,"""chi ngô_shared live video to the group rao vặt mua_bán trao_đổi đà_lạt lâm đồng trùm sỉ giày_dép quảng_châu hoàng_liên xả ggiày dép giá doii ap_dụng cs theo doi""",0,1.0,0.0,0.0
8876,train_lflglewlur,"""hình_như bộ nội_vụ mới thay quân_phục""",0,1.0,0.0,0.0
8877,train_lfmzvoguue,"""năm trước nhìn lại trẩu vl""",0,1.0,0.0,0.0
8878,train_lfnfsummac,"""ngày_mai mận kỳ sơn_cập bến thanh_sơn nha ai ăn đặt gạch mai mình ship nha tiêu_la thư ly ly""",0,1.0,0.0,0.0
8879,train_lfohbfevsh,"""iq""",0,1.0,0.0,0.0
8880,train_lfojlhukdp,"""thanh tâm cười vl""",0,1.0,0.0,0.0
8881,train_lfoqgsyvdc,"""rồi chet het voi nhau thoi cu canh tranh giam gia_di""",0,1.0,0.0,0.0
8882,train_lfqdetkgev,"""nguyễn_thuỷ eg gắt vl""",0,1.0,0.0,0.0
8883,train_lfqdxjmxdh,"""tẽn còy thoii kh giám""",0,1.0,0.0,0.0
8884,train_lfqncnsaek,"""nguyễn_ngọc trâm mang bếp ra ngồi nhúng lẩu""",0,1.0,0.0,0.0
8885,train_lfqpnpoifk,"""bđs luân shared link to the group bất_động_sản hải phòng""",0,1.0,0.0,0.0
8886,train_lfreeeuuma,"""thằng không bồ chụp chung hơi nhiều rồi đóa phạm hậu dương_chí tâm hậu phạm""",0,1.0,0.0,0.0
8887,train_lfropghltq,"""ka rốt lu bà_ba nam_nữ song_hỷ""",0,1.0,0.0,0.0
8888,train_lfrxbjlwqu,"""cả nước đồng số tiền mua thuốc kia đem làm từ_thiện bớt khổ cho dân_nghèo""",0,1.0,0.0,0.0
8889,train_lftfarzeks,"""size mua giày phiền_phức vl""",0,1.0,0.0,0.0
8890,train_lftngstcoi,"""cái loại con_người biết nhận chứ đéo biết trả""",1,0.0,1.0,0.0
8891,train_lfuaumhoxq,"""châm nguyễn_đmmm ko thèm nói cứ tag tag vào mấy cái nàyyyy vô_duyên đcđ đhs vẫn lấy đc ck men""",1,0.0,1.0,0.0
8892,train_lfutxcthuo,"""trời nắng_nóng làm phòng lạnh phải đi ra đi vào liên_tục thay_đổi nhiệt đột_ngột nên chính_thức bị ốm ai củng nói làm phòng lạnh sướng mà ko ai hiểu cho nó ko sướng như mọi người nghĩ đâu""",0,1.0,0.0,0.0
8893,train_lfwyntgxnr,"""so vn phát_triển bao_nhiêu năm còn các nước trong đna phát_triển bao_nhiêu năm mà so gdp ngu vl""",0,1.0,0.0,0.0
8894,train_lfxoqovwlp,"""mymy pham an xong lan ra chet luon nhe vi nguyen""",0,1.0,0.0,0.0
8895,train_lfxwpguwrs,"""bảothư nguyên cẩm_nang mẹ và bé lưu quan_trọng cho mẹ mang bầu từ đến tháng_đây là thời_kỳ nước_rút các mẹ cần hết_sức lưu để tránh ảnh_hưởng đến sức_khỏe cho cả bé và mẹ nhé chuẩn_bị đồ sơ_sinh cho bé các mẹ tham_khảo tại website sendo shopee""",0,1.0,0.0,0.0
8896,train_lfxwqwcslt,"""sáng hôm_nay mình có nhặc đc ai qen pít thì liên_hệ với mình để lấy lại nha sđt""",0,1.0,0.0,0.0
8897,train_lfyjhmuxay,"""từ lúc làm sim đến giờ mới thấy cảm_giác được khác bo thêm cảm_ơn nhiều vẫn tuyển thêm ctv gom đơn chuyển vd gán sim đang dùng thành sim khuyến_mãi giá tốt hiến""",0,1.0,0.0,0.0
8898,train_lfzkaxtsxt,"""haha giống tao vl""",0,1.0,0.0,0.0
8899,train_lgagpmzewv,"""sẵn quần kaki rách gối ống suông màu đen áo thun tay lỡ màu xanh áo thun cô gái chu mỏ""",0,1.0,0.0,0.0
8900,train_lgaykftlyf,"""khẳng_định bị cảm nắng nhưng công_nhận là đep tư đồ mục lam""",0,1.0,0.0,0.0
8901,train_lgbefbhsre,"""bình_xịt tinh_dầu bio green hương sả chanh""",0,1.0,0.0,0.0
8902,train_lgbqlgnaol,"""nguyễn_châu hùng biết rõ vẫn khó đi dsk vietlyric beat by thien tao_ghét bọn họ gian_dối uhhh mấy con chó phản_bội chủ bảo tao chết vì""",2,0.0,0.0,1.0
8903,train_lgdsbvpula,"""được tiếp_xúc với giáo_viên nước_ngoài từ ban_đầu là cơ_hội tốt để con_em có_thể phản_xạ nhanh_với ngôn_ngữ_học được cách phát_âm chuẩn và nhiều điều bổ_ích khác quý phụ_huynh còn chần_chừ gì nữa mà ko đăng_ký ngay cho bé của mình một khoá học với người bản_xứ smart english luôn chào_đón bạn đào bá hoàng tâm trung_tâm ngoại_ngữ smart english quảng_trị hiện_tại trung_tâm có lớp giao_tiếp đặc_biệt học người nước_ngoài từ tuổi bố_mẹ hãy nhanh chân đến đăng_kí cho con mình nhé""",0,1.0,0.0,0.0
8904,train_lgerybayrg,"""tài lanh anh iq vô_cực""",0,1.0,0.0,0.0
8905,train_lgeuztizhm,"""in uv menu nhựa cho ông anh đẹp chai mỹ_thuật quảng_cáo lê_vinh zalo fb phạm_văn đồng tp pleiku vinhlee_gmail com_vinh lê_lê nguyễn_pé at mỹ_thuật quảng_cáo lê_vinh""",0,1.0,0.0,0.0
8906,train_lgfaekosmb,"""tạp_chí times higher education the vừa công_bố bảng xếp_hạng trường đh khu_vực châu năm nhưng không có đại_diện nào của việt nam_vậy đại_học việt nam yếu_kém những điểm gì những yếu_kém nào khiến đại_học việt nam không lọt vào bảng xếp_hạng the châu iuhers home news những yếu_kém nào khiến đại_học việt nam không lọt vào newsnhững yếu_kém nào khiến đại_học việt nam không lọt vào bảng xếp_hạng the châu facebook twitter google pinterest whatsapp tạp_chí times higher education the vừa""",0,1.0,0.0,0.0
8907,train_lgggyoiqks,"""chi biết kể về đây di""",0,1.0,0.0,0.0
8908,train_lggmrlsbnf,"""dâu momtery mỹ k_gr vườn gửi hình về em bị ghiền nữa khách ơi trái to đẹp quá_chừng dâu trồng nhà lưới trồng theo phương_pháp thuỷ_canh nên rất an_toàn cho sức_khỏe thảo thảo""",0,1.0,0.0,0.0
8909,train_lggppcsups,"""tý tốt oi nhat nhoc đưa nhau đi khắp thế_gian bạn thân ơi khi nào mày giàu cre nguyễn_tuấn vũ go""",0,1.0,0.0,0.0
8910,train_lghcoizdgu,"""idol mv đời cho những gì ưng hoàng phúc ft khánh jayz đạt ost ông trùm đời cho những gì ưng hoàng phúc ost ông trùm phần music video performing by ưng hoàng phúc director đinh_công hiếu composer đạt ft khánh jayz""",0,1.0,0.0,0.0
8911,train_lghnnykkdw,"""hà_đình tiến tiểu_hòa_thượng tv chuyện cân nặng và cái giường jilly thttv góc_giải_trí""",0,1.0,0.0,0.0
8912,train_lginrozbkb,"""ước cho mẹ có cuộc_sống sung_sướng ko còn sống cuộc_sống khổ_tâm như_vậy tranq tí nỵ sad""",0,1.0,0.0,0.0
8913,train_lgisqgshhr,"""tay ad bẩn vl""",0,1.0,0.0,0.0
8914,train_lgklhqvwtg,"""bata lưới quảng_châu hàng đẹp phom chuẩn chất lưới thoáng mát mang mùa nài la ok nhất có lớp lót thấm hút mồ_hôi size duyên đặng""",0,1.0,0.0,0.0
8915,train_lgmxqpccau,"""vu tran đúng là óc chó chỉ đưa ra câu hỏi bị hỏi lại thì cứng cmn họng xong lại hỏi câu khác ngu thì câm cái mõm lại để người khác đỡ chửi mình ngu nhé""",2,0.0,0.0,1.0
8916,train_lgnjfhheeh,"""đức bảo thảo_nào đc lên fan cứng cs mà""",0,1.0,0.0,0.0
8917,train_lgnthnkoqp,"""trinh phong bữa nào làm chuyen di""",0,1.0,0.0,0.0
8918,train_lgrqgorsvk,"""sai vl""",0,1.0,0.0,0.0
8919,train_lgsqbuwmos,"""nguyen van mung to the group trà vinh mua_bán_rao vặt việc_làm tha dươ thanh_trang nhớ dưỡng_kem_haley mỗi tối để có làn tha_hồ diện những bộ_cánh mình thích nhé chị em chất kem mê_ly sài không thích không lấy tiền body_haley biết_bao_nhiêu công_dụng tuyệt_vời trong hũ kem body cao_cấp này trắng tự_nhiên không lộ vân kem chất kem mát lạnh khi thoa lên da_kem thấm nhanh không bết rít không sợ dính vào quần_áo khi bôi kem cung cấp_độ_ẩm dưỡng_chất cho da ngăn_ngừa lão_hoá da làm mờ thâm nám vừa dưỡng da vừa_makeup da body hương thơm nước_hoa cao_cấp""",0,1.0,0.0,0.0
8920,train_lgsxmckiud,"""trần_đức duy hung_thần của liah""",0,1.0,0.0,0.0
8921,train_lgurtkefwx,"""về về về rồi nè lăn khử mùi cao_cấp scion hàng mỹ được sản_xuất tại nước thứ thailand hỗ_trợ làm mờ vết thâm giúp vùng da dưới cánh tay_trắng sáng mịn_màng mùi hương dịu nhẹ như là nước_hoa khô thoáng trong sử_dụng ngoài_ra còn có_thể ngăn_ngừa mồ_hôi và tiêu_diệt vi_khuẩn gây mùi hôi""",0,1.0,0.0,0.0
8922,train_lgvaveiyqk,"""dung anh mẹ bầu_thông_thái mẹ bầu_lưu về tham_khảo nhé""",0,1.0,0.0,0.0
8923,train_lgvdirnjgy,"""hạnh bếp hạnh bếp""",0,1.0,0.0,0.0
8924,train_lgvezrlplf,"""tuan tay vinh đẻ thường rẻ hơn chứ đẻ thường_ngày về mổ tới ngày""",0,1.0,0.0,0.0
8925,train_lgvgmfrmmz,"""dầu_gội clear thái lan ml có màu đặc_trưng như hình clear men deep cleanse màu xanh dương đậm dầu_gội clear men với công_thức dành riêng cho nam_giới cùng với các dưỡng_chất cần_thiết mang đến cho người dùng một mái_tóc khỏe_mạnh và sạch gàu clear ice cool menthol màu xanh bạc_hà mát lạnh bạc_hà dành cho mọi loại tóc cả nam lẫn nữ clear sakura fresh màu hồng hương_hoa anh_đào một sự lựa_chọn khác cho các bạn gái khi chọn clear với hương thơm quyến_rũ nhé clear herbal care màu vàng dầu_gội thảo_dược trị gàu hiệu_quả chai sỉ thùng giá ib""",0,1.0,0.0,0.0
8926,train_lgvjfzyiih,"""sẵn_sàng ngay""",0,1.0,0.0,0.0
8927,train_lgvtcdkdud,"""năm thôi sao nguyễn_văn_minh đức nguyễn""",0,1.0,0.0,0.0
8928,train_lgvvdgriwe,"""bắt_đầu công_cuộc lăn kim tái_tạo trên da chủ spa haha mọi người theo_dõi hiệu_quả trên da em nhá trung nguyen inspired""",0,1.0,0.0,0.0
8929,train_lgychqbpxf,"""nhìn thấy ghê có ai thích tốn tiền mà cho ghê ghê như tui hơm""",0,1.0,0.0,0.0
8930,train_lgydpfffhy,"""tim hết điện_cốc vàng tired""",0,1.0,0.0,0.0
8931,train_lgyphqfatp,"""nguyễn_hương nhài sad""",0,1.0,0.0,0.0
8932,train_lgzgshgasp,"""tù vl chel""",0,1.0,0.0,0.0
8933,train_lgzporgthq,"""thanh_tùng đm darius đi top vs khan tội_nghiệp vl""",1,0.0,1.0,0.0
8934,train_lgzqxixptc,"""quế linh lê_phước định""",0,1.0,0.0,0.0
8935,train_lgzrquafoh,"""bố cái thằng rẻ rách của xã_hội con vk mày nó bỏ mày chả sai tí đéo nào loại đàn_ông hãm lol""",2,0.0,0.0,1.0
8936,train_lhabqahyww,"""khắc quangxem ảnh caption vs cmt buồn_cười vl""",0,1.0,0.0,0.0
8937,train_lhaogcfbsa,"""chợ lạng_sơn chợ tổng_hợp hoa tien do shared live video to the group chợ lạng_sơn chợ tổng_hợp fm style shop hàng hot chỉ xx chị_em quẹo lựa kẻo hết nhé share để nhận ưu_đãi giá rẻ nhaaa""",0,1.0,0.0,0.0
8938,train_lhbcpbwbdz,"""hỗ_trợ cho vay nhanh từ tr đến tr nợ xấu cũng giải_ngân chỉ cho vay hk hà nội nhé""",0,1.0,0.0,0.0
8939,train_lhbflmdsjy,"""nam báu ngành toàn chụp trong nhà_nghỉ mà nhiều con tấm tr gương thì tấm ga trắng rồi""",0,1.0,0.0,0.0
8940,train_lhbszoowzn,"""mất đệm_kích_thước mxm dày cm vcl bố cu khải chill""",0,1.0,0.0,0.0
8941,train_lhcdyntude,"""bữa sáng cứu_rỗi tâm_hồn con bé quyết_tâm dậy sớm để chạy deadline quyết_chiến với thời_gian cơ_mà sao cảm thấy tội_lỗi quá vì lười xách cà mên thôi mà gặp chị chủ tiệm bún hào_sảng bịch bún bịch nước_lèo bịch rau_bịch nước_chấm bịch bự đựng cái kể trên mém tí nữa chỉ tặng thêm bịch ớt nữa xin_lỗi môi_trường lần sau châu sẽ vác cà mên của hình chụp tấm vẫn ko đẹp nên đành mượn trên mạng nên có chén ớt chứ tui hem có lấy ớt nghen""",0,1.0,0.0,0.0
8942,train_lhchqobcke,"""ngày chuyến tired at bệnh_viện nhi_đồng""",0,1.0,0.0,0.0
8943,train_lhciyfzxfi,"""có cái con cặ dỗi vl""",1,0.0,1.0,0.0
8944,train_lhcompvedw,"""trần hậu trân_châu đen clip dựa trên câu_chuyện của bài hát độ ta không độ nàng link bài hát tranchauden tiktok douyin""",0,1.0,0.0,0.0
8945,train_lhdbovrdrv,"""nhiều kính đeo ko hết em pass con gm này hàng siêu cấp vẫn đủ hộp cảd mới tr ai lấy nha""",0,1.0,0.0,0.0
8946,train_lhdwanhsqg,"""vi nguyen con kia có nuôi hông mà đi hù_dọa khắp_muôn nơi dạ định_mệnh""",0,1.0,0.0,0.0
8947,train_lhevghqtrt,"""xử nữ shared live video to the group chợ sinh_viên nhung chơi mini game tặng quà cho các ty""",0,1.0,0.0,0.0
8948,train_lhexuxbtpz,"""nhục_nhã vl""",0,1.0,0.0,0.0
8949,train_lhexzzmfck,"""giọng việt nam mặn vl""",0,1.0,0.0,0.0
8950,train_lhhtnuknhg,"""tuấnn lùnn""",0,1.0,0.0,0.0
8951,train_lhiwbocomi,"""minh thùy_châu khải phong anh đã từng thương và yêu em thì suốt kiếp vẫn thương_nhớ em""",0,1.0,0.0,0.0
8952,train_lhjjcvdnbe,"""kenzo fullbox case for ip plus xsmax ord ngày tiêu trân trân""",0,1.0,0.0,0.0
8953,train_lhjuwxtoqm,"""nhi bùi_qq khỏi ngủ""",0,1.0,0.0,0.0
8954,train_lhkfknnwuw,"""pò một sừng là con tê_giác nguyễn_yến bông nguyễn""",0,1.0,0.0,0.0
8955,train_lhmimgpppz,"""ly giang to the group người tìm xe xe tìm người kđt đặng_xá hoa đầm ngủ nhật siêu yêu đồng giá""",0,1.0,0.0,0.0
8956,train_lhmsayyyvk,"""niềm vui là khi bạn và thằng bạn bạn cũng thế_mà đéo nguyễn_đức thiện quỳnh_liên""",1,0.0,1.0,0.0
8957,train_lhmtkuibwl,"""vũ_thúy qa hợp_lí""",0,1.0,0.0,0.0
8958,train_lhnntogvaz,"""khớp vl khớp""",0,1.0,0.0,0.0
8959,train_lhogpjnqqf,"""kiếp đàn_ông haha nguyễn lê_văn vinh chuyện tvl kiếp đàn_ông fb""",0,1.0,0.0,0.0
8960,train_lhowexuzth,"""đã bão đẹp vừa thôi vậy mà nhận làm quả cưới hỏi trang_trí bàn_thờ gia_tiên rồng phụng trầu_cau trái cây bánh_phu thê trà rượu từ mọi người hoặc gọi trực_tiếp để được tư_vấn cụ_thể""",0,1.0,0.0,0.0
8961,train_lhozvqvrle,"""lấy cái thằng vũ_phu mà làm đt gi để ln choi cho xuong ko""",0,1.0,0.0,0.0
8962,train_lhqqbfasbp,"""phương hằng gài cho cố vô đi bạn""",0,1.0,0.0,0.0
8963,train_lhtuigidxn,"""ủa mà đúng vl""",0,1.0,0.0,0.0
8964,train_lhubyvmaau,"""he nhô""",0,1.0,0.0,0.0
8965,train_lhvbsrerhk,"""bị bệnh tim đấy đi khám đi là vừa""",0,1.0,0.0,0.0
8966,train_lhvppvmeaq,"""được bữa đi nhậu vui quá trời vui ít ít mà chất_lượng cao khi bạn chụp hình bàn ăn mà dính mặt con bạn nhậu tâm di""",0,1.0,0.0,0.0
8967,train_lhweiacvss,"""tin cá vl""",0,1.0,0.0,0.0
8968,train_lhwkxhqgkv,"""trần_thị_thúy nguyệt vô shop ni xem đồ cũbg đẹp nèy""",0,1.0,0.0,0.0
8969,train_lhximokziz,"""ke thu cu tơ la mô đư cung_sư tư""",0,1.0,0.0,0.0
8970,train_lhzxknxout,"""hung nhu_le long bui""",0,1.0,0.0,0.0
8971,train_liamyabwfb,"""các bác ai hốt dùm đê giá yêu vô_cùng""",0,1.0,0.0,0.0
8972,train_libwtlxufv,"""ngay chổ ba làm""",0,1.0,0.0,0.0
8973,train_lidjjkvdjv,"""niềm tin ơi niềm tin nơi đâu""",0,1.0,0.0,0.0
8974,train_lidsarfsru,"""tô_văn tèo xạo xạo cái đmm thì bố đá chán thì bố nghỉ chứ sao nữa óc chó""",2,0.0,0.0,1.0
8975,train_lieisfluby,"""chiatay no chiatay trư xin lô thâ đa đư gia quơ""",1,0.0,1.0,0.0
8976,train_liexwssbpf,"""mới dùng muỗng cfe thì bé chết nên còn bạn nào cần dùng cho mèo sơ_sinh thì mình tặng lại nhé""",0,1.0,0.0,0.0
8977,train_lighraoqge,"""hạnh_phúc""",0,1.0,0.0,0.0
8978,train_ligrusqjpe,"""hoàng_ngọc trang nạo cái là hói thành trọc""",0,1.0,0.0,0.0
8979,train_lihrifnrgq,"""puki hoa bùi_linh hốt hốt hốt""",0,1.0,0.0,0.0
8980,train_lihujlseup,"""thu hương to the group hội buôn_bán_đồ giảm_giá hải phòng kdshop vn bermuda short belt short đũi cực đẹp của nhãn hàng zra mẫu mới_tinh đang on web ae nhé chất đũi thô được xử_lý chống nhăn nhàu thiết_kế trẻ_trung cá_tính size xl""",0,1.0,0.0,0.0
8981,train_liitamdfot,"""ngồi im ty sẽ tới""",0,1.0,0.0,0.0
8982,train_liizmponwx,"""đi ngược chiều thì đá đèn cái giơ tay chào thế_là xong còn người phái sau chào thì bật ưu_tiên cái ban_đêm thì cũng bật ưu_tiên cái nếu phía sau đá đèn bật ưu_tiên chào còn hữu đi phía sau mà ban_ngày hay ban_đêm mún chào người trước thì cứ bật ưu_tiên đá đèn cái rồi bóp kèn là chào người trước còn việc chào lại hay ko là hên xui còn ace solo chắc ít ai có quà chúc hữu vạn dặm bình an""",0,1.0,0.0,0.0
8983,train_lijiiiuiag,"""phạm_thị thu phương thich_di luon""",0,1.0,0.0,0.0
8984,train_liktroyjmo,"""năm rồi đó mấy chị năm trước giờ này mấy chị mình vi_vu vui nhể đêm rồi ngủ ko đc nhớ mấy bà chị quá tung nguyen an_nhiên and nguyễn_thuỳ dung mobile uploads""",0,1.0,0.0,0.0
8985,train_likuxyorey,"""buổi sáng và tối cho da ăn kem nào các chị muốn đẹp phải kiên_trì sd mới được nha_da chúng_ta củng như chúng_ta thui nè mấy chị người phải ăn đều mới khõe thì da phải chăm kem đều mới khõe da mới đẹp được nha mấy chế đẹp ơi hộp sik hop trân đặng""",0,1.0,0.0,0.0
8986,train_lilgpsxxjg,"""trần oanh dậy thì thành_công vl""",0,1.0,0.0,0.0
8987,train_linxgpqrea,"""đang bị auto tủi_thân vl""",0,1.0,0.0,0.0
8988,train_lipuklmulm,"""vi_thị ngọc linh""",0,1.0,0.0,0.0
8989,train_liqdqbpabe,"""nó lại nhanh vl""",0,1.0,0.0,0.0
8990,train_liqzagmqen,"""nguyễn_văn thanh mời bạn ghé lựa đồ tại add bạch mai hbt hn""",0,1.0,0.0,0.0
8991,train_liszfwuzpq,"""nghe chuối vl""",0,1.0,0.0,0.0
8992,train_litdzlfopw,"""vũ_thảo loan méo thấy chị_em mình đỗ_thị thọ samsung xin chào ngày_tháng vừa_qua bộ_phận ehs nhà_máy sevt tổ_chức lễ phát_động tăng_cường tiết_kiệm năng_lượng năm với sự tham_gia của ban lãnh_đạo nhà_máy sevt svcc cùng đông_đảo nhân_viên các bộ_phận thông_tin chi_tiết theo_dõi samsung việt nam tại facebook youtube website svbcnews kickoff""",0,1.0,0.0,0.0
8993,train_liteuecgfe,"""kính mừng ngày lễ đức_văn thù sư lợi bồ_tát con xin thành_tâm cung_kính cúng dường chư_vị bồ_tát""",0,1.0,0.0,0.0
8994,train_liwhgpmodw,"""ôi nồi""",0,1.0,0.0,0.0
8995,train_lixfveuxhz,"""là con_gái phải đẹp cho chất_lượng sản_phẩm like và follow fb vy tieu để_cập nhập hàng mới mỗi ngày nhé fb vy tiêu""",0,1.0,0.0,0.0
8996,train_lizioglrea,"""trương_thị yến nhi cherry vy""",0,1.0,0.0,0.0
8997,train_lizvnytorf,"""thanh_thảo con tim anh đâu mất rồi đạt""",0,1.0,0.0,0.0
8998,train_lizyxuwzqo,"""hùng chí nguyễn_bản bổ_sung hahaa""",0,1.0,0.0,0.0
8999,train_ljawuhodpq,"""thanh hoàng shared live video to the group việc_làm gia lai viec lam_gia lai hồng_gió boomberr có tại nhà hồng""",0,1.0,0.0,0.0
9000,train_ljcdeltzen,"""mình gặp nhau thản_nhiên vl""",0,1.0,0.0,0.0
9001,train_ljcintuulr,"""tran xuan truong hoang chầu giáo_xứ hữu_vy gp thái_bình""",0,1.0,0.0,0.0
9002,train_ljcrdgabwj,"""có ai bán không mua với chứ ngu lắm""",0,1.0,0.0,0.0
9003,train_ljdbwxkytv,"""chúc đại sớm bình_phục để lên tuyển""",0,1.0,0.0,0.0
9004,train_ljdljltkfd,"""cuộc_sống mà nguyễn_sỹ_hòa crazy""",0,1.0,0.0,0.0
9005,train_ljdmtpalax,"""càng học càng thấy vui cô_giáo xì teen dễ_thương huong le excited đặng_thương and đặng_thảo""",0,1.0,0.0,0.0
9006,train_ljeiufpmud,"""cảm thấy đen vl""",0,1.0,0.0,0.0
9007,train_ljgooetkeg,"""kella lotion đặc_trị viêm lỗ chân_lông chai nàng nào đang gặp phải vấn_đề này nên dùng thử xem loại này khách gửi ảnh nhờ mua vì mn truyền tai nhau bảo khỏi nhiều lắm tiện gom lun hàng được mua tại hiệu thuốc nen khách mua hàng ben em tuyệt_đối yên_tâm nhé tay lưng bụng cổ mặt đều được nhen dùng vào buổi tối cho kết_quả tốt nhất thư thư_tịnh nguyễn""",0,1.0,0.0,0.0
9008,train_ljhcasopyj,"""phí đêm ngủ vl""",0,1.0,0.0,0.0
9009,train_ljhfgmldgl,"""đĩ mẹ đúng vl""",1,0.0,1.0,0.0
9010,train_ljhphbnfso,"""tủ buồng bn""",0,1.0,0.0,0.0
9011,train_ljijiocjuw,"""lê_quỳnh châu bích_ngọc huỳnh_kính sắp rồi nè""",0,1.0,0.0,0.0
9012,train_ljjoladquj,"""minh đàm trailer tập ông trùm ưng hoàng phúc bẫy cọp music video performing by ưng hoàng phúc follow ưng hoàng phúc facebook google""",0,1.0,0.0,0.0
9013,train_ljjrduvpal,"""đm ad góc thư_giãn bà vả be mồm""",2,0.0,0.0,1.0
9014,train_ljjvougrxu,"""đâu tn_vậy""",0,1.0,0.0,0.0
9015,train_ljkitepudl,"""đầm thêu hoa ngực hàng thiết_kế em về hàng thêm màu nude khách nhé""",0,1.0,0.0,0.0
9016,train_ljknbsnqoh,"""nguyễn_quang minh giống vl""",0,1.0,0.0,0.0
9017,train_ljlpfeikka,"""mít thối ngày ấy dương cúc shared memory tên đổi tên""",0,1.0,0.0,0.0
9018,train_ljlujtjtdb,"""ăn thôi kg uống liệu có đau bụng không nhỉ ba gia_bảo lost""",0,1.0,0.0,0.0
9019,train_ljmchlqkha,"""khổ vl""",0,1.0,0.0,0.0
9020,train_ljmhiyeqss,"""phông mochino loang có sẵn yến thư nguyễn_yến thư at shop yến thư đặng_thái thân""",0,1.0,0.0,0.0
9021,train_ljmmeryonc,"""lê_thảo vl""",0,1.0,0.0,0.0
9022,train_ljmocvracj,"""tiếp_tục chiến_lược đồng_hành cùng quảng_ninh hình_thành các sản_phẩm du_lịch mới ngày tập_đoàn_sun group sẽ mở thêm bến đưa hoạt_động thủy nội_địa vào khai_thác như_vậy cùng với cảng tàu khách quốc_tế tuần châu vịnh hạ_long sẽ có thêm một cửa_ngõ mới đón du_khách as thêm cửa_ngõ mới cho vịnh hạ_long ngày tập_đoàn_sun group sẽ mở thêm bến đưa hoạt_động thủy nội_địa vào khai_thác thêm một""",0,1.0,0.0,0.0
9023,train_ljnvrohtqt,"""chi chi onyx coffee góc giúp bạn tìm đồ""",0,1.0,0.0,0.0
9024,train_ljoatrscte,"""làm gì nói gì bh em chu_tuấn hạnh tiger""",0,1.0,0.0,0.0
9025,train_ljorvuxusm,"""thùy phạm vũ_thị vũ""",0,1.0,0.0,0.0
9026,train_ljpageckoj,"""có chi nào vừa đăng nha trong phu lâm""",0,1.0,0.0,0.0
9027,train_ljpzglodec,"""vô lớp chọn của tộ""",0,1.0,0.0,0.0
9028,train_ljrxtowliq,"""thế_thì lại phò mã vl""",0,1.0,0.0,0.0
9029,train_ljscriglru,"""đào đức_thế con hình khổ ntn""",0,1.0,0.0,0.0
9030,train_ljsjvvaudt,"""xúc_xích nhà_ty bán đã quay trở_lại nay có thêm xúc_xích gà nha cả nhà xúc_xích heo gr kg xúc_xích gà gr kg ngon sạch yên_tâm khách nhé""",0,1.0,0.0,0.0
9031,train_ljuofiykcv,"""diễm_my ôi vl""",0,1.0,0.0,0.0
9032,train_ljwhqlpohn,"""có một bộ_phận không nhỏ sẽ bán_tháo bất_động_sản để khỏi kê_khai dự_báo thị_trường bất_động_sản sắp vỡ""",0,1.0,0.0,0.0
9033,train_ljwtwclxlx,"""may con cho like hinh tao ve tao dap cm""",1,0.0,1.0,0.0
9034,train_ljxngnuefe,"""trước đam_mê cái này vl""",0,1.0,0.0,0.0
9035,train_ljzlwsnndl,"""số_lượng giáo_sư phó_giáo_sư theo nguyên_quán""",0,1.0,0.0,0.0
9036,train_lkbxfzfsoi,"""dịu dịu buồn_cười vl""",0,1.0,0.0,0.0
9037,train_lkcrkhgima,"""vankienk nguyễn_văn_kiên hệ_thống đổi thưởng oline thiên_minh tổng đại_lý cấp thiên_minh uy_tín số tên gd ngoclinh tặng code thả ga cho khách_hàng giao_dịch thường_xuyên giao_dịch atm siêu_tốc uy_tín nhanh gọn cam_kết bảo_mật tuyệt_đối thông_tin khách_hàng""",0,1.0,0.0,0.0
9038,train_lkdqjdnqfk,"""tam_thất bắc khô giá chỉ còn kg sản_phẩm dành cho những người bồi_bổ sức_khỏe cho người sau ốm_đau nếu người_nhà bạn mệt_mỏi mất_ngủ kém ăn cơ_thể gầy_mòn nếu người_nhà bạn có hạch hay tế_bào lạ nếu người_nhà bạn đang trị xạ nếu người_nhà bạn vừa phẫu_thuật sinh_nở hãy mua tam_thất giúp phục_hồi sức_khỏe nhanh nhất hỗ_trợ điều_trị và ngăn_chặn tế_bào ung_thư""",0,1.0,0.0,0.0
